YEAR,MONTH,DAY,Temperature
1940,5,26,13.78
1940,5,27,14.0
1940,5,28,15.28
1940,5,29,15.44
1940,5,30,15.72
1940,5,31,13.56
1940,6,1,14.39
1940,6,2,17.0
1940,6,3,22.5
1940,6,4,23.72
1940,6,5,23.44
1940,6,6,17.28
1940,6,7,22.28
1940,6,8,22.94
1940,6,9,20.06
1940,6,10,21.61
1940,6,11,21.28
1940,6,12,19.67
1940,6,13,22.33
1940,6,14,17.0
1940,6,15,23.44
1940,6,16,18.22
1940,6,17,22.78
1940,6,18,24.11
1940,6,19,21.0
1940,6,20,13.06
1940,6,21,13.56
1940,6,22,16.5
1940,6,23,17.44
1940,6,24,20.17
1940,6,25,17.22
1940,6,26,15.17
1940,6,27,17.39
1940,6,28,19.72
1940,6,29,17.72
1940,6,30,16.83
1940,7,1,16.22
1940,7,2,16.17
1940,7,3,16.39
1940,7,4,17.39
1940,7,5,20.61
1940,7,6,21.56
1940,7,7,22.39
1940,7,8,22.72
1940,7,9,22.78
1940,7,10,22.5
1940,7,11,20.44
1940,7,12,16.56
1940,7,13,17.22
1940,7,14,19.17
1940,7,15,21.06
1940,7,16,17.78
1940,7,17,18.22
1940,7,18,21.33
1940,7,19,25.56
1940,7,20,28.06
1940,7,21,28.28
1940,7,22,28.44
1940,7,23,27.61
1940,7,24,28.0
1940,7,25,28.61
1940,7,26,28.67
1940,7,27,25.56
1940,7,28,24.22
1940,7,29,28.72
1940,7,30,28.28
1940,7,31,22.44
1940,8,1,20.11
1940,8,2,22.33
1940,8,3,23.89
1940,8,4,25.33
1940,8,5,23.72
1940,8,6,22.28
1940,8,7,20.89
1940,8,8,21.83
1940,8,9,22.83
1940,8,10,24.44
1940,8,11,24.89
1940,8,12,26.56
1940,8,13,25.06
1940,8,14,24.67
1940,8,15,24.06
1940,8,16,24.83
1940,8,17,25.28
1940,8,18,24.56
1940,8,19,18.22
1940,8,20,14.83
1940,8,21,15.61
1940,8,22,17.83
1940,8,23,14.61
1940,8,24,13.72
1940,8,25,14.22
1940,8,26,16.11
1940,8,27,16.89
1940,8,28,18.94
1940,8,29,21.83
1940,8,30,22.56
1940,8,31,19.89
1940,9,1,18.0
1940,9,2,17.72
1940,9,3,17.94
1940,9,4,20.17
1940,9,5,21.33
1940,9,6,19.78
1940,9,7,22.28
1940,9,8,22.28
1940,9,9,19.0
1940,9,10,13.67
1940,9,11,10.28
1940,9,12,12.11
1940,9,13,14.39
1940,9,14,17.5
1940,9,15,16.06
1940,9,16,16.39
1940,9,17,15.44
1940,9,18,16.5
1940,9,19,18.94
1940,9,20,23.78
1940,9,21,22.78
1940,9,22,18.56
1940,9,23,18.33
1940,9,24,17.61
1940,9,25,8.89
1940,9,26,7.83
1940,9,27,11.11
1940,9,28,12.78
1940,9,29,13.22
1940,9,30,12.83
1940,10,1,12.72
1940,10,2,13.61
1940,10,3,15.0
1940,10,4,13.89
1940,10,5,18.39
1940,10,6,19.17
1940,10,7,15.67
1940,10,8,10.22
1940,10,9,9.83
1940,10,10,11.44
1940,10,11,14.33
1940,10,12,16.0
1940,10,13,17.67
1940,10,14,13.56
1940,10,15,9.78
1940,10,16,6.78
1940,10,17,8.89
1940,10,18,5.89
1940,10,19,4.56
1940,10,20,6.0
1940,10,21,6.22
1940,10,22,5.78
1940,10,23,15.17
1940,10,24,10.44
1940,10,25,11.94
1940,10,26,7.89
1940,10,27,8.22
1940,10,28,7.22
1940,10,29,6.5
1940,10,30,10.39
1940,10,31,7.94
1940,11,1,8.11
1940,11,2,10.61
1940,11,3,9.44
1940,11,4,11.17
1940,11,5,12.11
1940,11,6,4.22
1940,11,7,-0.44
1940,11,8,0.33
1940,11,9,1.39
1940,11,10,6.78
1940,11,11,10.89
1940,11,12,0.67
1940,11,13,-2.56
1940,11,14,-4.22
1940,11,15,-1.0
1940,11,16,-3.11
1940,11,17,3.83
1940,11,18,3.11
1940,11,19,4.72
1940,11,20,8.11
1940,11,21,5.5
1940,11,22,8.39
1940,11,23,4.67
1940,11,24,3.28
1940,11,25,-0.67
1940,11,26,-1.94
1940,11,27,-1.83
1940,11,28,-3.17
1940,11,29,-1.61
1940,11,30,-1.67
1940,12,1,-1.89
1940,12,2,-5.67
1940,12,3,-12.11
1940,12,4,-6.94
1940,12,5,-4.56
1940,12,6,-3.06
1940,12,7,3.28
1940,12,8,-2.94
1940,12,9,-0.56
1940,12,10,3.83
1940,12,11,-0.5
1940,12,12,0.39
1940,12,13,-2.67
1940,12,14,-6.61
1940,12,15,-3.11
1940,12,16,4.39
1940,12,17,-1.44
1940,12,18,-1.22
1940,12,19,-0.33
1940,12,20,3.5
1940,12,21,1.83
1940,12,22,1.89
1940,12,23,1.11
1940,12,24,0.56
1940,12,25,3.22
1940,12,26,5.78
1940,12,27,4.06
1940,12,28,3.56
1940,12,29,3.11
1940,12,30,-0.11
1940,12,31,-0.67
1941,1,1,0.11
1941,1,2,2.89
1941,1,3,1.17
1941,1,4,-4.61
1941,1,5,-8.0
1941,1,6,-5.89
1941,1,7,-4.33
1941,1,8,-1.89
1941,1,9,-0.56
1941,1,10,-3.0
1941,1,11,-2.28
1941,1,12,-1.78
1941,1,13,-3.44
1941,1,14,-9.44
1941,1,15,-5.72
1941,1,16,-2.56
1941,1,17,1.56
1941,1,18,0.39
1941,1,19,-7.22
1941,1,20,-7.06
1941,1,21,-4.5
1941,1,22,1.78
1941,1,23,-3.78
1941,1,24,-6.94
1941,1,25,-5.22
1941,1,26,-4.44
1941,1,27,-4.22
1941,1,28,-3.67
1941,1,29,-3.89
1941,1,30,-2.0
1941,1,31,-0.44
1941,2,1,0.33
1941,2,2,0.17
1941,2,3,-4.0
1941,2,4,-7.78
1941,2,5,-4.78
1941,2,6,1.39
1941,2,7,-2.44
1941,2,8,-5.22
1941,2,9,-4.33
1941,2,10,-6.28
1941,2,11,-1.5
1941,2,12,1.67
1941,2,13,3.39
1941,2,14,2.5
1941,2,15,-2.06
1941,2,16,-4.33
1941,2,17,-2.17
1941,2,18,-9.06
1941,2,19,-9.56
1941,2,20,-8.44
1941,2,21,-5.33
1941,2,22,-4.22
1941,2,23,-4.06
1941,2,24,-7.06
1941,2,25,-3.61
1941,2,26,-8.06
1941,2,27,-8.22
1941,2,28,-6.72
1941,3,1,-6.44
1941,3,2,-0.72
1941,3,3,3.5
1941,3,4,-6.17
1941,3,5,-6.22
1941,3,6,-4.33
1941,3,7,-5.56
1941,3,8,-3.33
1941,3,9,-1.22
1941,3,10,0.17
1941,3,11,1.28
1941,3,12,-0.22
1941,3,13,-0.28
1941,3,14,0.67
1941,3,15,0.06
1941,3,16,1.94
1941,3,17,-11.5
1941,3,18,-9.0
1941,3,19,-4.72
1941,3,20,0.11
1941,3,21,-0.44
1941,3,22,0.17
1941,3,23,1.67
1941,3,24,1.78
1941,3,25,-0.06
1941,3,26,0.78
1941,3,27,1.78
1941,3,28,2.17
1941,3,29,-2.5
1941,3,30,-1.39
1941,3,31,4.28
1941,4,1,3.89
1941,4,2,1.61
1941,4,3,3.83
1941,4,4,6.22
1941,4,5,5.67
1941,4,6,6.94
1941,4,7,6.94
1941,4,8,7.28
1941,4,9,8.56
1941,4,10,9.94
1941,4,11,10.78
1941,4,12,11.0
1941,4,13,18.11
1941,4,14,20.0
1941,4,15,20.17
1941,4,16,10.39
1941,4,17,12.83
1941,4,18,13.39
1941,4,19,17.06
1941,4,20,15.78
1941,4,21,7.22
1941,4,22,6.22
1941,4,23,10.44
1941,4,24,6.11
1941,4,25,6.28
1941,4,26,9.0
1941,4,27,11.33
1941,4,28,14.72
1941,4,29,17.0
1941,4,30,17.44
1941,5,1,16.06
1941,5,2,12.89
1941,5,3,10.22
1941,5,4,13.61
1941,5,5,21.0
1941,5,6,19.56
1941,5,7,19.17
1941,5,8,15.22
1941,5,9,8.94
1941,5,10,7.5
1941,5,11,8.28
1941,5,12,9.67
1941,5,13,12.33
1941,5,14,14.0
1941,5,15,14.94
1941,5,16,17.78
1941,5,17,12.06
1941,5,18,12.06
1941,5,19,17.56
1941,5,20,21.33
1941,5,21,23.33
1941,5,22,21.89
1941,5,23,17.44
1941,5,24,12.89
1941,5,25,15.56
1941,5,26,20.39
1941,5,27,25.89
1941,5,28,26.17
1941,5,29,21.94
1941,5,30,16.83
1941,5,31,16.17
1941,6,1,17.33
1941,6,2,17.0
1941,6,3,17.83
1941,6,4,16.94
1941,6,5,18.44
1941,6,6,20.17
1941,6,7,21.44
1941,6,8,19.22
1941,6,9,14.39
1941,6,10,14.5
1941,6,11,15.33
1941,6,12,16.72
1941,6,13,18.39
1941,6,14,17.56
1941,6,15,16.89
1941,6,16,16.39
1941,6,17,18.89
1941,6,18,21.67
1941,6,19,24.17
1941,6,20,24.28
1941,6,21,25.83
1941,6,22,25.78
1941,6,23,21.44
1941,6,24,21.33
1941,6,25,22.22
1941,6,26,24.78
1941,6,27,27.22
1941,6,28,27.83
1941,6,29,21.94
1941,6,30,26.78
1941,7,1,28.33
1941,7,2,22.61
1941,7,3,17.22
1941,7,4,19.0
1941,7,5,21.0
1941,7,6,22.89
1941,7,7,23.94
1941,7,8,20.78
1941,7,9,20.61
1941,7,10,22.67
1941,7,11,23.33
1941,7,12,19.17
1941,7,13,20.06
1941,7,14,21.89
1941,7,15,23.11
1941,7,16,24.11
1941,7,17,19.0
1941,7,18,21.44
1941,7,19,18.83
1941,7,20,16.61
1941,7,21,20.33
1941,7,22,23.33
1941,7,23,24.78
1941,7,24,27.06
1941,7,25,28.5
1941,7,26,29.17
1941,7,27,28.17
1941,7,28,27.0
1941,7,29,25.89
1941,7,30,27.72
1941,7,31,26.06
1941,8,1,24.06
1941,8,2,22.94
1941,8,3,24.11
1941,8,4,26.11
1941,8,5,23.83
1941,8,6,21.11
1941,8,7,21.06
1941,8,8,24.83
1941,8,9,25.56
1941,8,10,22.78
1941,8,11,22.5
1941,8,12,20.33
1941,8,13,15.22
1941,8,14,19.5
1941,8,15,19.94
1941,8,16,19.11
1941,8,17,17.5
1941,8,18,18.28
1941,8,19,19.67
1941,8,20,18.0
1941,8,21,22.06
1941,8,22,22.39
1941,8,23,19.06
1941,8,24,20.33
1941,8,25,22.67
1941,8,26,19.94
1941,8,27,15.94
1941,8,28,16.28
1941,8,29,19.89
1941,8,30,23.78
1941,8,31,27.44
1941,9,1,21.89
1941,9,2,18.44
1941,9,3,21.11
1941,9,4,23.78
1941,9,5,24.78
1941,9,6,22.56
1941,9,7,19.67
1941,9,8,17.5
1941,9,9,25.11
1941,9,10,21.33
1941,9,11,13.33
1941,9,12,12.44
1941,9,13,17.22
1941,9,14,22.17
1941,9,15,24.83
1941,9,16,24.94
1941,9,17,21.5
1941,9,18,17.5
1941,9,19,17.78
1941,9,20,19.67
1941,9,21,20.67
1941,9,22,21.28
1941,9,23,19.67
1941,9,24,17.28
1941,9,25,20.72
1941,9,26,12.0
1941,9,27,13.94
1941,9,28,18.11
1941,9,29,9.5
1941,9,30,13.44
1941,10,1,15.11
1941,10,2,13.33
1941,10,3,18.39
1941,10,4,18.78
1941,10,5,22.78
1941,10,6,19.39
1941,10,7,21.72
1941,10,8,13.89
1941,10,9,11.56
1941,10,10,11.44
1941,10,11,8.78
1941,10,12,15.0
1941,10,13,13.11
1941,10,14,17.33
1941,10,15,12.28
1941,10,16,9.94
1941,10,17,10.44
1941,10,18,14.28
1941,10,19,15.5
1941,10,20,14.06
1941,10,21,14.78
1941,10,22,12.44
1941,10,23,14.0
1941,10,24,7.94
1941,10,25,6.22
1941,10,26,7.67
1941,10,27,13.06
1941,10,28,2.22
1941,10,29,4.61
1941,10,30,7.72
1941,10,31,8.33
1941,11,1,10.72
1941,11,2,6.17
1941,11,3,6.0
1941,11,4,6.83
1941,11,5,6.67
1941,11,6,6.39
1941,11,7,4.78
1941,11,8,2.67
1941,11,9,1.33
1941,11,10,1.61
1941,11,11,1.67
1941,11,12,1.78
1941,11,13,5.0
1941,11,14,8.28
1941,11,15,7.39
1941,11,16,6.5
1941,11,17,5.11
1941,11,18,9.61
1941,11,19,12.67
1941,11,20,11.61
1941,11,21,2.72
1941,11,22,2.22
1941,11,23,2.61
1941,11,24,-1.56
1941,11,25,-1.28
1941,11,26,4.11
1941,11,27,6.61
1941,11,28,4.39
1941,11,29,8.78
1941,11,30,7.06
1941,12,1,4.5
1941,12,2,8.22
1941,12,3,8.78
1941,12,4,9.0
1941,12,5,11.94
1941,12,6,2.22
1941,12,7,-2.94
1941,12,8,1.72
1941,12,9,0.06
1941,12,10,-3.89
1941,12,11,-6.39
1941,12,12,-2.61
1941,12,13,-0.94
1941,12,14,-2.39
1941,12,15,-3.56
1941,12,16,1.94
1941,12,17,2.33
1941,12,18,5.11
1941,12,19,3.06
1941,12,20,-1.44
1941,12,21,-3.67
1941,12,22,4.06
1941,12,23,7.22
1941,12,24,7.56
1941,12,25,1.44
1941,12,26,3.28
1941,12,27,1.89
1941,12,28,-0.39
1941,12,29,-3.28
1941,12,30,-3.56
1941,12,31,-0.61
1942,1,1,1.28
1942,1,2,-0.83
1942,1,3,-7.06
1942,1,4,-6.0
1942,1,5,-12.33
1942,1,6,-13.28
1942,1,7,-17.39
1942,1,8,-17.89
1942,1,9,-11.89
1942,1,10,-14.0
1942,1,11,-8.39
1942,1,12,-3.83
1942,1,13,-6.83
1942,1,14,0.06
1942,1,15,-2.5
1942,1,16,-4.78
1942,1,17,-3.44
1942,1,18,4.61
1942,1,19,2.0
1942,1,20,0.72
1942,1,21,0.61
1942,1,22,-0.94
1942,1,23,3.17
1942,1,24,2.28
1942,1,25,1.39
1942,1,26,0.56
1942,1,27,1.11
1942,1,28,-0.94
1942,1,29,-5.11
1942,1,30,-1.11
1942,1,31,2.39
1942,2,1,-5.89
1942,2,2,-10.0
1942,2,3,-11.06
1942,2,4,-2.78
1942,2,5,1.44
1942,2,6,1.22
1942,2,7,0.28
1942,2,8,-6.5
1942,2,9,-8.5
1942,2,10,-6.22
1942,2,11,-6.94
1942,2,12,-8.33
1942,2,13,-6.94
1942,2,14,-4.44
1942,2,15,-1.11
1942,2,16,1.56
1942,2,17,0.28
1942,2,18,-9.33
1942,2,19,-13.89
1942,2,20,-10.89
1942,2,21,-7.33
1942,2,22,-7.22
1942,2,23,-5.56
1942,2,24,-6.11
1942,2,25,-4.33
1942,2,26,-1.89
1942,2,27,-2.33
1942,2,28,-1.67
1942,3,1,-0.28
1942,3,2,-0.67
1942,3,3,-0.67
1942,3,4,0.0
1942,3,5,3.83
1942,3,6,0.72
1942,3,7,5.17
1942,3,8,6.22
1942,3,9,1.17
1942,3,10,0.89
1942,3,11,2.56
1942,3,12,2.0
1942,3,13,1.5
1942,3,14,1.72
1942,3,15,1.56
1942,3,16,2.83
1942,3,17,7.33
1942,3,18,3.56
1942,3,19,2.11
1942,3,20,3.56
1942,3,21,4.61
1942,3,22,1.5
1942,3,23,3.22
1942,3,24,2.89
1942,3,25,3.94
1942,3,26,5.0
1942,3,27,7.39
1942,3,28,2.61
1942,3,29,2.61
1942,3,30,1.83
1942,3,31,2.78
1942,4,1,5.33
1942,4,2,10.22
1942,4,3,6.61
1942,4,4,7.5
1942,4,5,12.22
1942,4,6,10.94
1942,4,7,4.72
1942,4,8,3.72
1942,4,9,4.44
1942,4,10,1.44
1942,4,11,1.94
1942,4,12,3.44
1942,4,13,3.67
1942,4,14,8.39
1942,4,15,18.56
1942,4,16,18.89
1942,4,17,15.61
1942,4,18,5.39
1942,4,19,3.44
1942,4,20,6.5
1942,4,21,9.17
1942,4,22,9.78
1942,4,23,13.78
1942,4,24,16.22
1942,4,25,18.06
1942,4,26,17.78
1942,4,27,20.22
1942,4,28,19.0
1942,4,29,17.67
1942,4,30,20.5
1942,5,1,21.44
1942,5,2,21.22
1942,5,3,20.06
1942,5,4,12.44
1942,5,5,9.56
1942,5,6,10.11
1942,5,7,9.67
1942,5,8,11.83
1942,5,9,13.39
1942,5,10,7.72
1942,5,11,10.28
1942,5,12,16.39
1942,5,13,16.28
1942,5,14,19.44
1942,5,15,10.44
1942,5,16,9.11
1942,5,17,12.0
1942,5,18,13.06
1942,5,19,16.5
1942,5,20,13.89
1942,5,21,12.17
1942,5,22,12.28
1942,5,23,13.72
1942,5,24,12.61
1942,5,25,13.39
1942,5,26,16.83
1942,5,27,14.72
1942,5,28,14.67
1942,5,29,19.44
1942,5,30,23.94
1942,5,31,21.78
1942,6,1,18.44
1942,6,2,18.5
1942,6,3,21.44
1942,6,4,23.11
1942,6,5,20.56
1942,6,6,21.33
1942,6,7,18.28
1942,6,8,17.11
1942,6,9,18.78
1942,6,10,22.89
1942,6,11,24.89
1942,6,12,22.72
1942,6,13,22.22
1942,6,14,14.72
1942,6,15,14.0
1942,6,16,16.11
1942,6,17,18.11
1942,6,18,19.61
1942,6,19,23.0
1942,6,20,21.39
1942,6,21,20.94
1942,6,22,21.89
1942,6,23,16.22
1942,6,24,15.33
1942,6,25,16.44
1942,6,26,19.67
1942,6,27,20.44
1942,6,28,21.89
1942,6,29,23.94
1942,6,30,25.89
1942,7,1,22.78
1942,7,2,17.39
1942,7,3,20.33
1942,7,4,20.11
1942,7,5,21.67
1942,7,6,19.56
1942,7,7,18.39
1942,7,8,19.22
1942,7,9,18.67
1942,7,10,19.0
1942,7,11,22.67
1942,7,12,23.33
1942,7,13,27.28
1942,7,14,24.61
1942,7,15,21.56
1942,7,16,21.78
1942,7,17,27.61
1942,7,18,31.67
1942,7,19,28.33
1942,7,20,23.83
1942,7,21,21.22
1942,7,22,22.39
1942,7,23,21.44
1942,7,24,23.06
1942,7,25,23.94
1942,7,26,24.72
1942,7,27,25.33
1942,7,28,24.33
1942,7,29,23.5
1942,7,30,21.33
1942,7,31,25.0
1942,8,1,22.94
1942,8,2,24.11
1942,8,3,21.83
1942,8,4,20.61
1942,8,5,20.11
1942,8,6,19.94
1942,8,7,19.39
1942,8,8,20.83
1942,8,9,21.06
1942,8,10,20.33
1942,8,11,18.44
1942,8,12,19.11
1942,8,13,21.17
1942,8,14,23.83
1942,8,15,24.39
1942,8,16,22.11
1942,8,17,19.72
1942,8,18,20.61
1942,8,19,21.5
1942,8,20,23.56
1942,8,21,24.83
1942,8,22,24.78
1942,8,23,18.94
1942,8,24,13.72
1942,8,25,14.78
1942,8,26,16.94
1942,8,27,20.11
1942,8,28,22.78
1942,8,29,21.06
1942,8,30,22.11
1942,8,31,23.11
1942,9,1,21.72
1942,9,2,22.33
1942,9,3,20.17
1942,9,4,18.61
1942,9,5,17.61
1942,9,6,17.17
1942,9,7,18.22
1942,9,8,22.44
1942,9,9,23.17
1942,9,10,20.83
1942,9,11,19.06
1942,9,12,19.61
1942,9,13,18.67
1942,9,14,20.33
1942,9,15,23.17
1942,9,16,23.89
1942,9,17,24.06
1942,9,18,23.5
1942,9,19,23.11
1942,9,20,12.78
1942,9,21,10.78
1942,9,22,12.0
1942,9,23,10.11
1942,9,24,9.11
1942,9,25,6.28
1942,9,26,10.72
1942,9,27,7.94
1942,9,28,5.11
1942,9,29,6.22
1942,9,30,12.06
1942,10,1,13.89
1942,10,2,13.89
1942,10,3,16.72
1942,10,4,18.67
1942,10,5,13.22
1942,10,6,10.56
1942,10,7,14.78
1942,10,8,16.33
1942,10,9,16.44
1942,10,10,11.5
1942,10,11,11.56
1942,10,12,12.22
1942,10,13,11.83
1942,10,14,12.89
1942,10,15,13.89
1942,10,16,13.72
1942,10,17,12.28
1942,10,18,12.06
1942,10,19,11.11
1942,10,20,9.94
1942,10,21,12.89
1942,10,22,8.06
1942,10,23,5.5
1942,10,24,4.06
1942,10,25,6.11
1942,10,26,2.83
1942,10,27,1.17
1942,10,28,2.94
1942,10,29,9.44
1942,10,30,14.72
1942,10,31,12.67
1942,11,1,5.61
1942,11,2,7.17
1942,11,3,3.89
1942,11,4,2.72
1942,11,5,7.06
1942,11,6,6.72
1942,11,7,5.39
1942,11,8,6.17
1942,11,9,5.89
1942,11,10,9.89
1942,11,11,0.89
1942,11,12,1.67
1942,11,13,2.39
1942,11,14,-4.11
1942,11,15,3.83
1942,11,16,11.39
1942,11,17,14.61
1942,11,18,8.78
1942,11,19,8.22
1942,11,20,16.94
1942,11,21,6.11
1942,11,22,0.06
1942,11,23,2.83
1942,11,24,5.94
1942,11,25,5.5
1942,11,26,3.5
1942,11,27,-2.0
1942,11,28,-2.28
1942,11,29,0.72
1942,11,30,-1.89
1942,12,1,1.5
1942,12,2,-6.28
1942,12,3,-10.11
1942,12,4,-7.17
1942,12,5,-4.22
1942,12,6,-2.17
1942,12,7,-4.11
1942,12,8,-8.0
1942,12,9,-3.44
1942,12,10,-0.17
1942,12,11,-1.56
1942,12,12,-4.83
1942,12,13,-9.44
1942,12,14,-9.5
1942,12,15,-2.72
1942,12,16,-7.28
1942,12,17,-5.94
1942,12,18,-4.72
1942,12,19,-10.22
1942,12,20,-12.33
1942,12,21,-9.39
1942,12,22,-1.72
1942,12,23,1.06
1942,12,24,1.61
1942,12,25,1.06
1942,12,26,0.22
1942,12,27,4.06
1942,12,28,2.22
1942,12,29,1.39
1942,12,30,0.22
1942,12,31,-1.56
1943,1,1,0.28
1943,1,2,-1.72
1943,1,3,-3.94
1943,1,4,-6.0
1943,1,5,-6.89
1943,1,6,-8.28
1943,1,7,-6.11
1943,1,8,-8.83
1943,1,9,-7.89
1943,1,10,-1.22
1943,1,11,-2.0
1943,1,12,-4.94
1943,1,13,-11.39
1943,1,14,-6.67
1943,1,15,-3.22
1943,1,16,-1.61
1943,1,17,-4.28
1943,1,18,-4.78
1943,1,19,-7.5
1943,1,20,-17.06
1943,1,21,-10.78
1943,1,22,-10.5
1943,1,23,-2.33
1943,1,24,1.39
1943,1,25,-0.33
1943,1,26,-9.61
1943,1,27,-11.11
1943,1,28,-7.33
1943,1,29,-4.44
1943,1,30,1.0
1943,1,31,1.28
1943,2,1,-2.61
1943,2,2,-4.44
1943,2,3,-2.06
1943,2,4,3.39
1943,2,5,2.06
1943,2,6,2.72
1943,2,7,-1.72
1943,2,8,-2.17
1943,2,9,-1.78
1943,2,10,4.11
1943,2,11,-5.44
1943,2,12,-7.56
1943,2,13,-5.5
1943,2,14,-14.33
1943,2,15,-14.83
1943,2,16,-10.72
1943,2,17,-5.61
1943,2,18,-6.89
1943,2,19,4.33
1943,2,20,8.5
1943,2,21,2.0
1943,2,22,4.56
1943,2,23,6.72
1943,2,24,2.61
1943,2,25,-5.67
1943,2,26,-3.67
1943,2,27,-6.44
1943,2,28,1.06
1943,3,1,-4.89
1943,3,2,-9.94
1943,3,3,-13.11
1943,3,4,-7.06
1943,3,5,-2.56
1943,3,6,-6.11
1943,3,7,-10.5
1943,3,8,-12.83
1943,3,9,-5.67
1943,3,10,3.22
1943,3,11,-0.22
1943,3,12,0.72
1943,3,13,3.5
1943,3,14,3.56
1943,3,15,7.94
1943,3,16,11.5
1943,3,17,2.33
1943,3,18,2.61
1943,3,19,-0.28
1943,3,20,-0.44
1943,3,21,-1.0
1943,3,22,-0.06
1943,3,23,0.89
1943,3,24,6.06
1943,3,25,10.11
1943,3,26,11.06
1943,3,27,3.72
1943,3,28,-0.5
1943,3,29,0.5
1943,3,30,11.67
1943,3,31,18.17
1943,4,1,13.11
1943,4,2,2.61
1943,4,3,-0.11
1943,4,4,4.22
1943,4,5,6.17
1943,4,6,0.11
1943,4,7,1.44
1943,4,8,7.67
1943,4,9,10.28
1943,4,10,5.44
1943,4,11,1.56
1943,4,12,4.33
1943,4,13,2.78
1943,4,14,-1.89
1943,4,15,-1.0
1943,4,16,6.17
1943,4,17,5.17
1943,4,18,5.11
1943,4,19,3.94
1943,4,20,1.67
1943,4,21,4.0
1943,4,22,8.28
1943,4,23,10.33
1943,4,24,13.89
1943,4,25,14.39
1943,4,26,10.06
1943,4,27,10.28
1943,4,28,9.61
1943,4,29,9.78
1943,4,30,8.78
1943,5,1,5.0
1943,5,2,7.44
1943,5,3,8.28
1943,5,4,9.67
1943,5,5,12.22
1943,5,6,20.17
1943,5,7,16.17
1943,5,8,8.94
1943,5,9,9.17
1943,5,10,10.39
1943,5,11,12.0
1943,5,12,14.0
1943,5,13,10.78
1943,5,14,9.78
1943,5,15,10.17
1943,5,16,19.28
1943,5,17,13.22
1943,5,18,15.17
1943,5,19,13.0
1943,5,20,12.5
1943,5,21,13.39
1943,5,22,18.0
1943,5,23,17.56
1943,5,24,15.33
1943,5,25,16.67
1943,5,26,16.83
1943,5,27,16.44
1943,5,28,16.33
1943,5,29,15.78
1943,5,30,18.78
1943,5,31,20.22
1943,6,1,22.17
1943,6,2,24.67
1943,6,3,26.44
1943,6,4,26.39
1943,6,5,19.89
1943,6,6,16.67
1943,6,7,15.39
1943,6,8,16.11
1943,6,9,16.61
1943,6,10,20.33
1943,6,11,19.11
1943,6,12,23.33
1943,6,13,26.67
1943,6,14,22.78
1943,6,15,25.67
1943,6,16,22.67
1943,6,17,23.22
1943,6,18,22.56
1943,6,19,24.67
1943,6,20,25.83
1943,6,21,26.28
1943,6,22,26.11
1943,6,23,24.22
1943,6,24,25.33
1943,6,25,27.22
1943,6,26,28.0
1943,6,27,26.5
1943,6,28,25.44
1943,6,29,19.28
1943,6,30,13.67
1943,7,1,17.61
1943,7,2,19.33
1943,7,3,22.56
1943,7,4,24.17
1943,7,5,23.61
1943,7,6,22.33
1943,7,7,21.28
1943,7,8,22.11
1943,7,9,23.06
1943,7,10,23.56
1943,7,11,23.44
1943,7,12,22.67
1943,7,13,25.61
1943,7,14,25.56
1943,7,15,23.67
1943,7,16,24.5
1943,7,17,26.17
1943,7,18,24.78
1943,7,19,23.89
1943,7,20,25.94
1943,7,21,24.17
1943,7,22,21.94
1943,7,23,21.28
1943,7,24,24.39
1943,7,25,24.22
1943,7,26,24.22
1943,7,27,25.06
1943,7,28,23.33
1943,7,29,20.0
1943,7,30,21.22
1943,7,31,23.67
1943,8,1,25.61
1943,8,2,26.06
1943,8,3,25.72
1943,8,4,23.5
1943,8,5,20.33
1943,8,6,20.89
1943,8,7,21.67
1943,8,8,24.61
1943,8,9,24.72
1943,8,10,25.83
1943,8,11,25.17
1943,8,12,24.11
1943,8,13,25.11
1943,8,14,24.44
1943,8,15,21.33
1943,8,16,22.67
1943,8,17,15.94
1943,8,18,17.61
1943,8,19,18.39
1943,8,20,19.0
1943,8,21,21.22
1943,8,22,23.22
1943,8,23,23.44
1943,8,24,22.83
1943,8,25,22.5
1943,8,26,20.83
1943,8,27,17.67
1943,8,28,16.5
1943,8,29,17.94
1943,8,30,21.0
1943,8,31,23.28
1943,9,1,26.33
1943,9,2,22.44
1943,9,3,21.28
1943,9,4,21.39
1943,9,5,24.39
1943,9,6,22.28
1943,9,7,17.72
1943,9,8,17.56
1943,9,9,13.17
1943,9,10,12.44
1943,9,11,10.67
1943,9,12,10.44
1943,9,13,14.5
1943,9,14,18.39
1943,9,15,15.78
1943,9,16,14.39
1943,9,17,10.61
1943,9,18,10.33
1943,9,19,14.17
1943,9,20,14.33
1943,9,21,12.83
1943,9,22,16.5
1943,9,23,12.44
1943,9,24,9.44
1943,9,25,10.56
1943,9,26,10.06
1943,9,27,13.06
1943,9,28,17.83
1943,9,29,16.94
1943,9,30,15.94
1943,10,1,16.94
1943,10,2,15.28
1943,10,3,10.56
1943,10,4,8.5
1943,10,5,9.56
1943,10,6,13.56
1943,10,7,16.61
1943,10,8,16.06
1943,10,9,14.72
1943,10,10,10.5
1943,10,11,11.89
1943,10,12,15.22
1943,10,13,18.94
1943,10,14,13.78
1943,10,15,9.44
1943,10,16,5.28
1943,10,17,2.89
1943,10,18,4.06
1943,10,19,5.5
1943,10,20,5.56
1943,10,21,8.94
1943,10,22,9.5
1943,10,23,7.94
1943,10,24,7.56
1943,10,25,5.94
1943,10,26,6.33
